manifest,subject,content_type,item_id,file_path,lesson,tags,status
runtime-data,physics-1,question,physics-1-kinematics-in-two-dimensions-0008,content/physics-1/questions/physics-1-kinematics-in-two-dimensions-0008.json,kinematics-in-two-dimensions,vector|magnitude|direction|components,MATCHED
runtime-data,physics-1,question,physics-1-kinematics-in-two-dimensions-0009,content/physics-1/questions/physics-1-kinematics-in-two-dimensions-0009.json,kinematics-in-two-dimensions,vector|addition|subtraction,MATCHED
runtime-data,physics-1,question,physics-1-kinematics-in-two-dimensions-0010,content/physics-1/questions/physics-1-kinematics-in-two-dimensions-0010.json,kinematics-in-two-dimensions,projectile|motion|independent|axes,MATCHED
runtime-data,physics-1,question,physics-1-kinematics-in-two-dimensions-0011,content/physics-1/questions/physics-1-kinematics-in-two-dimensions-0011.json,kinematics-in-two-dimensions,range|time|flight|maximum|height,MATCHED
runtime-data,physics-1,question,physics-1-kinematics-in-two-dimensions-0012,content/physics-1/questions/physics-1-kinematics-in-two-dimensions-0012.json,kinematics-in-two-dimensions,launch|angle|effects,MATCHED
runtime-data,physics-1,question,physics-1-forces-and-newtons-laws-0001,content/physics-1/questions/physics-1-forces-and-newtons-laws-0001.json,forces-and-newtons-laws,force|as|vector,MATCHED
runtime-data,physics-1,question,physics-1-forces-and-newtons-laws-0002,content/physics-1/questions/physics-1-forces-and-newtons-laws-0002.json,forces-and-newtons-laws,first|law|inertia,MATCHED
runtime-data,physics-1,question,physics-1-forces-and-newtons-laws-0003,content/physics-1/questions/physics-1-forces-and-newtons-laws-0003.json,forces-and-newtons-laws,second|law,MATCHED
runtime-data,physics-1,question,physics-1-forces-and-newtons-laws-0004,content/physics-1/questions/physics-1-forces-and-newtons-laws-0004.json,forces-and-newtons-laws,third|law|action|reaction|pairs,MATCHED
runtime-data,physics-1,question,physics-1-forces-and-newtons-laws-0005,content/physics-1/questions/physics-1-forces-and-newtons-laws-0005.json,forces-and-newtons-laws,free|body|diagram|construction,MATCHED
runtime-data,physics-1,question,physics-1-forces-and-newtons-laws-0006,content/physics-1/questions/physics-1-forces-and-newtons-laws-0006.json,forces-and-newtons-laws,weight|vs|mass,MATCHED
runtime-data,physics-1,question,physics-1-forces-and-newtons-laws-0007,content/physics-1/questions/physics-1-forces-and-newtons-laws-0007.json,forces-and-newtons-laws,normal|force,MATCHED
runtime-data,physics-1,question,physics-1-forces-and-newtons-laws-0008,content/physics-1/questions/physics-1-forces-and-newtons-laws-0008.json,forces-and-newtons-laws,tension,MATCHED
runtime-data,physics-1,question,physics-1-forces-and-newtons-laws-0009,content/physics-1/questions/physics-1-forces-and-newtons-laws-0009.json,forces-and-newtons-laws,static|kinetic|friction|their|coefficients,MATCHED
runtime-data,physics-1,question,physics-1-forces-and-newtons-laws-0010,content/physics-1/questions/physics-1-forces-and-newtons-laws-0010.json,forces-and-newtons-laws,inclined|planes,MATCHED
runtime-data,physics-1,question,physics-1-forces-and-newtons-laws-0011,content/physics-1/questions/physics-1-forces-and-newtons-laws-0011.json,forces-and-newtons-laws,connected|systems|pulleys,MATCHED
runtime-data,physics-1,question,physics-1-forces-and-newtons-laws-0012,content/physics-1/questions/physics-1-forces-and-newtons-laws-0012.json,forces-and-newtons-laws,equilibrium,MATCHED
runtime-data,physics-1,question,physics-1-work-energy-and-power-0001,content/physics-1/questions/physics-1-work-energy-and-power-0001.json,work-energy-and-power,work|by|constant|force|including|cosine|factor,MATCHED
runtime-data,physics-1,question,physics-1-work-energy-and-power-0002,content/physics-1/questions/physics-1-work-energy-and-power-0002.json,work-energy-and-power,work|by|variable|force|as|area|under|displac,MATCHED
runtime-data,physics-1,question,physics-1-work-energy-and-power-0003,content/physics-1/questions/physics-1-work-energy-and-power-0003.json,work-energy-and-power,kinetic|energy,MATCHED
runtime-data,physics-1,question,physics-1-work-energy-and-power-0004,content/physics-1/questions/physics-1-work-energy-and-power-0004.json,work-energy-and-power,gravitational|elastic|potential|energy,MATCHED
runtime-data,physics-1,question,physics-1-work-energy-and-power-0005,content/physics-1/questions/physics-1-work-energy-and-power-0005.json,work-energy-and-power,work|energy|theorem,MATCHED
runtime-data,physics-1,question,physics-1-work-energy-and-power-0006,content/physics-1/questions/physics-1-work-energy-and-power-0006.json,work-energy-and-power,conservation|mechanical|energy,MATCHED
runtime-data,physics-1,question,physics-1-work-energy-and-power-0007,content/physics-1/questions/physics-1-work-energy-and-power-0007.json,work-energy-and-power,conservative|vs|nonconservative|forces,MATCHED
runtime-data,physics-1,question,physics-1-work-energy-and-power-0008,content/physics-1/questions/physics-1-work-energy-and-power-0008.json,work-energy-and-power,energy|lost|friction,MATCHED
runtime-data,physics-1,question,physics-1-work-energy-and-power-0009,content/physics-1/questions/physics-1-work-energy-and-power-0009.json,work-energy-and-power,power|average|instantaneous|form,MATCHED
runtime-data,physics-1,question,physics-1-work-energy-and-power-0010,content/physics-1/questions/physics-1-work-energy-and-power-0010.json,work-energy-and-power,efficiency,MATCHED
runtime-data,physics-1,question,physics-1-work-energy-and-power-0011,content/physics-1/questions/physics-1-work-energy-and-power-0011.json,work-energy-and-power,work|by|constant|force|including|cosine|factor,MATCHED
runtime-data,physics-1,question,physics-1-work-energy-and-power-0012,content/physics-1/questions/physics-1-work-energy-and-power-0012.json,work-energy-and-power,work|by|variable|force|as|area|under|displac,MATCHED
runtime-data,physics-1,question,physics-1-momentum-and-collisions-0001,content/physics-1/questions/physics-1-momentum-and-collisions-0001.json,momentum-and-collisions,linear|momentum,MATCHED
runtime-data,physics-1,question,physics-1-momentum-and-collisions-0002,content/physics-1/questions/physics-1-momentum-and-collisions-0002.json,momentum-and-collisions,impulse|momentum|theorem,MATCHED
runtime-data,physics-1,question,physics-1-momentum-and-collisions-0003,content/physics-1/questions/physics-1-momentum-and-collisions-0003.json,momentum-and-collisions,force|time|graphs,MATCHED
runtime-data,physics-1,question,physics-1-momentum-and-collisions-0004,content/physics-1/questions/physics-1-momentum-and-collisions-0004.json,momentum-and-collisions,conservation|momentum|isolated|systems,MATCHED
runtime-data,physics-1,question,physics-1-momentum-and-collisions-0005,content/physics-1/questions/physics-1-momentum-and-collisions-0005.json,momentum-and-collisions,elastic|collisions,MATCHED
runtime-data,physics-1,question,physics-1-momentum-and-collisions-0006,content/physics-1/questions/physics-1-momentum-and-collisions-0006.json,momentum-and-collisions,inelastic|perfectly|collisions,MATCHED
runtime-data,physics-1,question,physics-1-momentum-and-collisions-0007,content/physics-1/questions/physics-1-momentum-and-collisions-0007.json,momentum-and-collisions,two|dimensional|collisions|by|component,MATCHED
runtime-data,physics-1,question,physics-1-momentum-and-collisions-0008,content/physics-1/questions/physics-1-momentum-and-collisions-0008.json,momentum-and-collisions,ballistic|pendulum,MATCHED
runtime-data,physics-1,question,physics-1-momentum-and-collisions-0009,content/physics-1/questions/physics-1-momentum-and-collisions-0009.json,momentum-and-collisions,center|mass|its|motion,MATCHED
runtime-data,physics-1,question,physics-1-momentum-and-collisions-0010,content/physics-1/questions/physics-1-momentum-and-collisions-0010.json,momentum-and-collisions,recoil|explosion|problems,MATCHED
runtime-data,physics-1,question,physics-1-momentum-and-collisions-0011,content/physics-1/questions/physics-1-momentum-and-collisions-0011.json,momentum-and-collisions,linear|momentum,MATCHED
runtime-data,physics-1,question,physics-1-momentum-and-collisions-0012,content/physics-1/questions/physics-1-momentum-and-collisions-0012.json,momentum-and-collisions,impulse|momentum|theorem,MATCHED
runtime-data,physics-1,question,physics-1-rotational-motion-0001,content/physics-1/questions/physics-1-rotational-motion-0001.json,rotational-motion,angular|position|velocity|acceleration,MATCHED
runtime-data,physics-1,question,physics-1-rotational-motion-0002,content/physics-1/questions/physics-1-rotational-motion-0002.json,rotational-motion,rotational|kinematic|equations,MATCHED
runtime-data,physics-1,question,physics-1-rotational-motion-0003,content/physics-1/questions/physics-1-rotational-motion-0003.json,rotational-motion,relation|between|linear|angular|quantities,MATCHED
runtime-data,physics-1,question,physics-1-rotational-motion-0004,content/physics-1/questions/physics-1-rotational-motion-0004.json,rotational-motion,torque|lever|arm,MATCHED
runtime-data,physics-1,question,physics-1-rotational-motion-0005,content/physics-1/questions/physics-1-rotational-motion-0005.json,rotational-motion,moment|inertia|point|masses|standard|rigid,MATCHED
runtime-data,physics-1,question,physics-1-rotational-motion-0006,content/physics-1/questions/physics-1-rotational-motion-0006.json,rotational-motion,parallel|axis|theorem,MATCHED
runtime-data,physics-1,question,physics-1-rotational-motion-0007,content/physics-1/questions/physics-1-rotational-motion-0007.json,rotational-motion,rotational|form|second|law,MATCHED
runtime-data,physics-1,question,physics-1-rotational-motion-0008,content/physics-1/questions/physics-1-rotational-motion-0008.json,rotational-motion,rotational|kinetic|energy,MATCHED
runtime-data,physics-1,question,physics-1-rotational-motion-0009,content/physics-1/questions/physics-1-rotational-motion-0009.json,rotational-motion,rolling|without|slipping,MATCHED
runtime-data,physics-1,question,physics-1-rotational-motion-0010,content/physics-1/questions/physics-1-rotational-motion-0010.json,rotational-motion,angular|momentum|its|conservation,MATCHED
runtime-data,physics-1,question,physics-1-rotational-motion-0011,content/physics-1/questions/physics-1-rotational-motion-0011.json,rotational-motion,angular|position|velocity|acceleration,MATCHED
runtime-data,physics-1,question,physics-1-rotational-motion-0012,content/physics-1/questions/physics-1-rotational-motion-0012.json,rotational-motion,rotational|kinematic|equations,MATCHED
runtime-data,physics-1,question,physics-1-static-equilibrium-and-elasticity-0001,content/physics-1/questions/physics-1-static-equilibrium-and-elasticity-0001.json,static-equilibrium-and-elasticity,two|equilibrium|conditions,MATCHED
runtime-data,physics-1,question,physics-1-static-equilibrium-and-elasticity-0002,content/physics-1/questions/physics-1-static-equilibrium-and-elasticity-0002.json,static-equilibrium-and-elasticity,choosing|pivot,MATCHED
runtime-data,physics-1,question,physics-1-static-equilibrium-and-elasticity-0003,content/physics-1/questions/physics-1-static-equilibrium-and-elasticity-0003.json,static-equilibrium-and-elasticity,center|gravity,MATCHED
runtime-data,physics-1,question,physics-1-static-equilibrium-and-elasticity-0004,content/physics-1/questions/physics-1-static-equilibrium-and-elasticity-0004.json,static-equilibrium-and-elasticity,ladder|beam|problems,MATCHED
runtime-data,physics-1,question,physics-1-static-equilibrium-and-elasticity-0005,content/physics-1/questions/physics-1-static-equilibrium-and-elasticity-0005.json,static-equilibrium-and-elasticity,stability|toppling,MATCHED
runtime-data,physics-1,question,physics-1-static-equilibrium-and-elasticity-0006,content/physics-1/questions/physics-1-static-equilibrium-and-elasticity-0006.json,static-equilibrium-and-elasticity,stress|strain|definitions,MATCHED
runtime-data,physics-1,question,physics-1-static-equilibrium-and-elasticity-0007,content/physics-1/questions/physics-1-static-equilibrium-and-elasticity-0007.json,static-equilibrium-and-elasticity,young|modulus,MATCHED
runtime-data,physics-1,question,physics-1-static-equilibrium-and-elasticity-0008,content/physics-1/questions/physics-1-static-equilibrium-and-elasticity-0008.json,static-equilibrium-and-elasticity,shear|modulus,MATCHED
runtime-data,physics-1,question,physics-1-static-equilibrium-and-elasticity-0009,content/physics-1/questions/physics-1-static-equilibrium-and-elasticity-0009.json,static-equilibrium-and-elasticity,bulk|modulus,MATCHED
runtime-data,physics-1,question,physics-1-static-equilibrium-and-elasticity-0010,content/physics-1/questions/physics-1-static-equilibrium-and-elasticity-0010.json,static-equilibrium-and-elasticity,hooke|law|springs|materials,MATCHED
runtime-data,physics-1,question,physics-1-static-equilibrium-and-elasticity-0011,content/physics-1/questions/physics-1-static-equilibrium-and-elasticity-0011.json,static-equilibrium-and-elasticity,elastic|limit,MATCHED
runtime-data,physics-1,question,physics-1-static-equilibrium-and-elasticity-0012,content/physics-1/questions/physics-1-static-equilibrium-and-elasticity-0012.json,static-equilibrium-and-elasticity,plastic|deformation|fracture,MATCHED
runtime-data,physics-1,question,physics-1-gravitation-0001,content/physics-1/questions/physics-1-gravitation-0001.json,gravitation,universal|law|gravitation,MATCHED
runtime-data,physics-1,question,physics-1-gravitation-0002,content/physics-1/questions/physics-1-gravitation-0002.json,gravitation,gravitational|field|strength,MATCHED
runtime-data,physics-1,question,physics-1-gravitation-0003,content/physics-1/questions/physics-1-gravitation-0003.json,gravitation,variation|altitude|planetary|mass,MATCHED
runtime-data,physics-1,question,physics-1-gravitation-0004,content/physics-1/questions/physics-1-gravitation-0004.json,gravitation,gravitational|potential|energy|general|form,MATCHED
runtime-data,physics-1,question,physics-1-gravitation-0005,content/physics-1/questions/physics-1-gravitation-0005.json,gravitation,kepler|three|laws,MATCHED
runtime-data,physics-1,question,physics-1-gravitation-0006,content/physics-1/questions/physics-1-gravitation-0006.json,gravitation,circular|orbital|speed|period,MATCHED
runtime-data,physics-1,question,physics-1-gravitation-0007,content/physics-1/questions/physics-1-gravitation-0007.json,gravitation,escape|speed,MATCHED
runtime-data,physics-1,question,physics-1-gravitation-0008,content/physics-1/questions/physics-1-gravitation-0008.json,gravitation,energy|orbits,MATCHED
runtime-data,physics-1,question,physics-1-gravitation-0009,content/physics-1/questions/physics-1-gravitation-0009.json,gravitation,geosynchronous|orbit|conditions,MATCHED
runtime-data,physics-1,question,physics-1-gravitation-0010,content/physics-1/questions/physics-1-gravitation-0010.json,gravitation,weightlessness|free|fall,MATCHED
runtime-data,physics-1,question,physics-1-gravitation-0011,content/physics-1/questions/physics-1-gravitation-0011.json,gravitation,universal|law|gravitation,MATCHED
runtime-data,physics-1,question,physics-1-gravitation-0012,content/physics-1/questions/physics-1-gravitation-0012.json,gravitation,gravitational|field|strength,MATCHED
runtime-data,physics-1,question,physics-1-oscillations-and-simple-harmonic-motion-0001,content/physics-1/questions/physics-1-oscillations-and-simple-harmonic-motion-0001.json,oscillations-and-simple-harmonic-motion,conditions|simple|harmonic|motion,MATCHED
runtime-data,physics-1,question,physics-1-oscillations-and-simple-harmonic-motion-0002,content/physics-1/questions/physics-1-oscillations-and-simple-harmonic-motion-0002.json,oscillations-and-simple-harmonic-motion,restoring|force|proportional|displacement,MATCHED
runtime-data,physics-1,question,physics-1-oscillations-and-simple-harmonic-motion-0003,content/physics-1/questions/physics-1-oscillations-and-simple-harmonic-motion-0003.json,oscillations-and-simple-harmonic-motion,mass|spring|period|frequency,MATCHED
runtime-data,physics-1,question,physics-1-oscillations-and-simple-harmonic-motion-0004,content/physics-1/questions/physics-1-oscillations-and-simple-harmonic-motion-0004.json,oscillations-and-simple-harmonic-motion,simple|pendulum|period|its|small|angle|assumption,MATCHED
runtime-data,physics-1,question,physics-1-oscillations-and-simple-harmonic-motion-0005,content/physics-1/questions/physics-1-oscillations-and-simple-harmonic-motion-0005.json,oscillations-and-simple-harmonic-motion,physical|pendulum,MATCHED
runtime-data,physics-1,question,physics-1-oscillations-and-simple-harmonic-motion-0006,content/physics-1/questions/physics-1-oscillations-and-simple-harmonic-motion-0006.json,oscillations-and-simple-harmonic-motion,displacement|velocity|acceleration|relations|sh,MATCHED
runtime-data,physics-1,question,physics-1-oscillations-and-simple-harmonic-motion-0007,content/physics-1/questions/physics-1-oscillations-and-simple-harmonic-motion-0007.json,oscillations-and-simple-harmonic-motion,energy|exchange|shm,MATCHED
runtime-data,physics-1,question,physics-1-oscillations-and-simple-harmonic-motion-0008,content/physics-1/questions/physics-1-oscillations-and-simple-harmonic-motion-0008.json,oscillations-and-simple-harmonic-motion,damped|oscillation|regimes,MATCHED
runtime-data,physics-1,question,physics-1-oscillations-and-simple-harmonic-motion-0009,content/physics-1/questions/physics-1-oscillations-and-simple-harmonic-motion-0009.json,oscillations-and-simple-harmonic-motion,driven|oscillation|resonance,MATCHED
runtime-data,physics-1,question,physics-1-oscillations-and-simple-harmonic-motion-0010,content/physics-1/questions/physics-1-oscillations-and-simple-harmonic-motion-0010.json,oscillations-and-simple-harmonic-motion,conditions|simple|harmonic|motion,MATCHED
runtime-data,physics-1,question,physics-1-oscillations-and-simple-harmonic-motion-0011,content/physics-1/questions/physics-1-oscillations-and-simple-harmonic-motion-0011.json,oscillations-and-simple-harmonic-motion,restoring|force|proportional|displacement,MATCHED
runtime-data,physics-1,question,physics-1-oscillations-and-simple-harmonic-motion-0012,content/physics-1/questions/physics-1-oscillations-and-simple-harmonic-motion-0012.json,oscillations-and-simple-harmonic-motion,mass|spring|period|frequency,MATCHED
runtime-data,physics-1,question,physics-1-waves-and-sound-0001,content/physics-1/questions/physics-1-waves-and-sound-0001.json,waves-and-sound,wavelength|frequency|period|amplitude|wave|speed,MATCHED
runtime-data,physics-1,question,physics-1-waves-and-sound-0002,content/physics-1/questions/physics-1-waves-and-sound-0002.json,waves-and-sound,transverse|vs|longitudinal|waves,MATCHED
runtime-data,physics-1,question,physics-1-waves-and-sound-0003,content/physics-1/questions/physics-1-waves-and-sound-0003.json,waves-and-sound,wave|equation,MATCHED
runtime-data,physics-1,question,physics-1-waves-and-sound-0004,content/physics-1/questions/physics-1-waves-and-sound-0004.json,waves-and-sound,wave|function|form,MATCHED
runtime-data,physics-1,question,physics-1-waves-and-sound-0005,content/physics-1/questions/physics-1-waves-and-sound-0005.json,waves-and-sound,superposition|interference,MATCHED
runtime-data,physics-1,question,physics-1-waves-and-sound-0006,content/physics-1/questions/physics-1-waves-and-sound-0006.json,waves-and-sound,standing|waves|on|strings|open|closed|pipes,MATCHED
runtime-data,physics-1,question,physics-1-waves-and-sound-0007,content/physics-1/questions/physics-1-waves-and-sound-0007.json,waves-and-sound,harmonics|overtones,MATCHED
runtime-data,physics-1,question,physics-1-waves-and-sound-0008,content/physics-1/questions/physics-1-waves-and-sound-0008.json,waves-and-sound,sound|speed|different|media,MATCHED
runtime-data,physics-1,question,physics-1-waves-and-sound-0009,content/physics-1/questions/physics-1-waves-and-sound-0009.json,waves-and-sound,intensity|decibel|scale,MATCHED
runtime-data,physics-1,question,physics-1-waves-and-sound-0010,content/physics-1/questions/physics-1-waves-and-sound-0010.json,waves-and-sound,doppler|effect|moving|source|observer,MATCHED
runtime-data,physics-1,question,physics-1-waves-and-sound-0011,content/physics-1/questions/physics-1-waves-and-sound-0011.json,waves-and-sound,beats,MATCHED
runtime-data,physics-1,question,physics-1-waves-and-sound-0012,content/physics-1/questions/physics-1-waves-and-sound-0012.json,waves-and-sound,shock|waves,MATCHED
runtime-data,physics-1,question,physics-1-fluid-statics-0001,content/physics-1/questions/physics-1-fluid-statics-0001.json,fluid-statics,density|specific|gravity,MATCHED
runtime-data,physics-1,question,physics-1-fluid-statics-0002,content/physics-1/questions/physics-1-fluid-statics-0002.json,fluid-statics,pressure|definition,MATCHED
runtime-data,physics-1,question,physics-1-fluid-statics-0003,content/physics-1/questions/physics-1-fluid-statics-0003.json,fluid-statics,hydrostatic|pressure|depth,MATCHED
runtime-data,physics-1,question,physics-1-fluid-statics-0004,content/physics-1/questions/physics-1-fluid-statics-0004.json,fluid-statics,gauge|vs|absolute|pressure,MATCHED
runtime-data,physics-1,question,physics-1-fluid-statics-0005,content/physics-1/questions/physics-1-fluid-statics-0005.json,fluid-statics,manometers|barometers,MATCHED
runtime-data,physics-1,question,physics-1-fluid-statics-0006,content/physics-1/questions/physics-1-fluid-statics-0006.json,fluid-statics,pascal|principle|hydraulic|systems,MATCHED
runtime-data,physics-1,question,physics-1-fluid-statics-0007,content/physics-1/questions/physics-1-fluid-statics-0007.json,fluid-statics,archimedes|principle,MATCHED
runtime-data,physics-1,question,physics-1-fluid-statics-0008,content/physics-1/questions/physics-1-fluid-statics-0008.json,fluid-statics,buoyant|force,MATCHED
runtime-data,physics-1,question,physics-1-fluid-statics-0009,content/physics-1/questions/physics-1-fluid-statics-0009.json,fluid-statics,apparent|weight,MATCHED
runtime-data,physics-1,question,physics-1-fluid-statics-0010,content/physics-1/questions/physics-1-fluid-statics-0010.json,fluid-statics,conditions|floating|sinking|neutral|buoyancy,MATCHED
runtime-data,physics-1,question,physics-1-fluid-statics-0011,content/physics-1/questions/physics-1-fluid-statics-0011.json,fluid-statics,fraction|submerged,MATCHED
runtime-data,physics-1,question,physics-1-fluid-statics-0012,content/physics-1/questions/physics-1-fluid-statics-0012.json,fluid-statics,density|specific|gravity,MATCHED
runtime-data,physics-1,question,physics-1-fluid-dynamics-0001,content/physics-1/questions/physics-1-fluid-dynamics-0001.json,fluid-dynamics,ideal|fluid|assumptions,MATCHED
runtime-data,physics-1,question,physics-1-fluid-dynamics-0002,content/physics-1/questions/physics-1-fluid-dynamics-0002.json,fluid-dynamics,volume|flow|rate|continuity|equation,MATCHED
runtime-data,physics-1,question,physics-1-fluid-dynamics-0003,content/physics-1/questions/physics-1-fluid-dynamics-0003.json,fluid-dynamics,bernoulli|equation|its|energy|interpretation,MATCHED
runtime-data,physics-1,question,physics-1-fluid-dynamics-0004,content/physics-1/questions/physics-1-fluid-dynamics-0004.json,fluid-dynamics,applications|venturi|meters|lift|efflux,MATCHED
runtime-data,physics-1,question,physics-1-fluid-dynamics-0005,content/physics-1/questions/physics-1-fluid-dynamics-0005.json,fluid-dynamics,viscosity,MATCHED
runtime-data,physics-1,question,physics-1-fluid-dynamics-0006,content/physics-1/questions/physics-1-fluid-dynamics-0006.json,fluid-dynamics,laminar|vs|turbulent|flow,MATCHED
runtime-data,physics-1,question,physics-1-fluid-dynamics-0007,content/physics-1/questions/physics-1-fluid-dynamics-0007.json,fluid-dynamics,reynolds|number,MATCHED
runtime-data,physics-1,question,physics-1-fluid-dynamics-0008,content/physics-1/questions/physics-1-fluid-dynamics-0008.json,fluid-dynamics,poiseuille|law|its|fourth|power|dependence,MATCHED
runtime-data,physics-1,question,physics-1-fluid-dynamics-0009,content/physics-1/questions/physics-1-fluid-dynamics-0009.json,fluid-dynamics,real|fluid|corrections,MATCHED
runtime-data,physics-1,question,physics-1-fluid-dynamics-0010,content/physics-1/questions/physics-1-fluid-dynamics-0010.json,fluid-dynamics,blood|flow|applications,MATCHED
runtime-data,physics-1,question,physics-1-fluid-dynamics-0011,content/physics-1/questions/physics-1-fluid-dynamics-0011.json,fluid-dynamics,ideal|fluid|assumptions,MATCHED
runtime-data,physics-1,question,physics-1-fluid-dynamics-0012,content/physics-1/questions/physics-1-fluid-dynamics-0012.json,fluid-dynamics,volume|flow|rate|continuity|equation,MATCHED
runtime-data,physics-1,question,physics-1-thermal-physics-and-temperature-0001,content/physics-1/questions/physics-1-thermal-physics-and-temperature-0001.json,thermal-physics-and-temperature,temperature|scales|conversions,MATCHED
runtime-data,physics-1,question,physics-1-thermal-physics-and-temperature-0002,content/physics-1/questions/physics-1-thermal-physics-and-temperature-0002.json,thermal-physics-and-temperature,thermal|equilibrium|zeroth|law,MATCHED
runtime-data,physics-1,question,physics-1-thermal-physics-and-temperature-0003,content/physics-1/questions/physics-1-thermal-physics-and-temperature-0003.json,thermal-physics-and-temperature,linear|volumetric|thermal|expansion,MATCHED
runtime-data,physics-1,question,physics-1-thermal-physics-and-temperature-0004,content/physics-1/questions/physics-1-thermal-physics-and-temperature-0004.json,thermal-physics-and-temperature,ideal|gas|law|both|molar|molecular|forms,MATCHED
runtime-data,physics-1,question,physics-1-thermal-physics-and-temperature-0005,content/physics-1/questions/physics-1-thermal-physics-and-temperature-0005.json,thermal-physics-and-temperature,kinetic|theory|average|translational|energ,MATCHED
runtime-data,physics-1,question,physics-1-thermal-physics-and-temperature-0006,content/physics-1/questions/physics-1-thermal-physics-and-temperature-0006.json,thermal-physics-and-temperature,root|mean|square|speed,MATCHED
runtime-data,physics-1,question,physics-1-thermal-physics-and-temperature-0007,content/physics-1/questions/physics-1-thermal-physics-and-temperature-0007.json,thermal-physics-and-temperature,maxwell|boltzmann|distribution|qualitatively,MATCHED
runtime-data,physics-1,question,physics-1-thermal-physics-and-temperature-0008,content/physics-1/questions/physics-1-thermal-physics-and-temperature-0008.json,thermal-physics-and-temperature,heat|vs|temperature|internal|energy,MATCHED
runtime-data,physics-1,question,physics-1-thermal-physics-and-temperature-0009,content/physics-1/questions/physics-1-thermal-physics-and-temperature-0009.json,thermal-physics-and-temperature,specific|heat,MATCHED
runtime-data,physics-1,question,physics-1-thermal-physics-and-temperature-0010,content/physics-1/questions/physics-1-thermal-physics-and-temperature-0010.json,thermal-physics-and-temperature,calorimetry,MATCHED
runtime-data,physics-1,question,physics-1-thermal-physics-and-temperature-0011,content/physics-1/questions/physics-1-thermal-physics-and-temperature-0011.json,thermal-physics-and-temperature,latent|heat|fusion|vaporization,MATCHED
runtime-data,physics-1,question,physics-1-thermal-physics-and-temperature-0012,content/physics-1/questions/physics-1-thermal-physics-and-temperature-0012.json,thermal-physics-and-temperature,phase|diagrams,MATCHED
runtime-data,physics-1,question,physics-1-thermodynamics-i-laws-and-processes-0001,content/physics-1/questions/physics-1-thermodynamics-i-laws-and-processes-0001.json,thermodynamics-i-laws-and-processes,system|surroundings|state|variables,MATCHED
runtime-data,physics-1,question,physics-1-thermodynamics-i-laws-and-processes-0002,content/physics-1/questions/physics-1-thermodynamics-i-laws-and-processes-0002.json,thermodynamics-i-laws-and-processes,internal|energy,MATCHED
runtime-data,physics-1,question,physics-1-thermodynamics-i-laws-and-processes-0003,content/physics-1/questions/physics-1-thermodynamics-i-laws-and-processes-0003.json,thermodynamics-i-laws-and-processes,first|law|thermodynamics|explicitly|stated,MATCHED
runtime-data,physics-1,question,physics-1-thermodynamics-i-laws-and-processes-0004,content/physics-1/questions/physics-1-thermodynamics-i-laws-and-processes-0004.json,thermodynamics-i-laws-and-processes,work|as|area|on|pv|diagram,MATCHED
runtime-data,physics-1,question,physics-1-thermodynamics-i-laws-and-processes-0005,content/physics-1/questions/physics-1-thermodynamics-i-laws-and-processes-0005.json,thermodynamics-i-laws-and-processes,isobaric|isochoric|isothermal|adiabatic|processes,MATCHED
runtime-data,physics-1,question,physics-1-thermodynamics-i-laws-and-processes-0006,content/physics-1/questions/physics-1-thermodynamics-i-laws-and-processes-0006.json,thermodynamics-i-laws-and-processes,cyclic|processes,MATCHED
runtime-data,physics-1,question,physics-1-thermodynamics-i-laws-and-processes-0007,content/physics-1/questions/physics-1-thermodynamics-i-laws-and-processes-0007.json,thermodynamics-i-laws-and-processes,molar|specific|heats|at|constant|volume|pressure,MATCHED
runtime-data,physics-1,question,physics-1-thermodynamics-i-laws-and-processes-0008,content/physics-1/questions/physics-1-thermodynamics-i-laws-and-processes-0008.json,thermodynamics-i-laws-and-processes,ratio|specific|heats,MATCHED
runtime-data,physics-1,question,physics-1-thermodynamics-i-laws-and-processes-0009,content/physics-1/questions/physics-1-thermodynamics-i-laws-and-processes-0009.json,thermodynamics-i-laws-and-processes,degrees|freedom|equipartition,MATCHED
runtime-data,physics-1,question,physics-1-thermodynamics-i-laws-and-processes-0010,content/physics-1/questions/physics-1-thermodynamics-i-laws-and-processes-0010.json,thermodynamics-i-laws-and-processes,system|surroundings|state|variables,MATCHED
runtime-data,physics-1,question,physics-1-thermodynamics-i-laws-and-processes-0011,content/physics-1/questions/physics-1-thermodynamics-i-laws-and-processes-0011.json,thermodynamics-i-laws-and-processes,internal|energy,MATCHED
runtime-data,physics-1,question,physics-1-thermodynamics-i-laws-and-processes-0012,content/physics-1/questions/physics-1-thermodynamics-i-laws-and-processes-0012.json,thermodynamics-i-laws-and-processes,first|law|thermodynamics|explicitly|stated,MATCHED
runtime-data,physics-1,question,physics-1-thermodynamics-ii-entropy-and-heat-engines-0001,content/physics-1/questions/physics-1-thermodynamics-ii-entropy-and-heat-engines-0001.json,thermodynamics-ii-entropy-and-heat-engines,second|law|statements,MATCHED
runtime-data,physics-1,question,physics-1-thermodynamics-ii-entropy-and-heat-engines-0002,content/physics-1/questions/physics-1-thermodynamics-ii-entropy-and-heat-engines-0002.json,thermodynamics-ii-entropy-and-heat-engines,direction|spontaneous|heat|flow,MATCHED
